,stasiun,pm10,so2,co,o3,no2,categori
998,DKI1 (Bunderan HI),64.0,28.0,22.0,38.0,22.0,SEDANG
999,DKI1 (Bunderan HI),60.0,29.0,18.0,57.0,21.0,SEDANG
1000,DKI1 (Bunderan HI),78.0,31.0,27.0,51.0,19.0,SEDANG
1001,DKI1 (Bunderan HI),55.0,34.0,22.0,60.0,24.0,SEDANG
1002,DKI1 (Bunderan HI),70.0,36.0,26.0,36.0,19.0,SEDANG
1003,DKI1 (Bunderan HI),77.0,33.0,37.0,71.0,20.0,SEDANG
1004,DKI1 (Bunderan HI),77.0,36.0,30.0,48.0,22.0,SEDANG
1005,DKI1 (Bunderan HI),66.0,35.0,25.0,60.0,23.0,SEDANG
1006,DKI1 (Bunderan HI),69.0,33.0,23.0,47.0,23.0,SEDANG
1007,DKI1 (Bunderan HI),57.0,34.0,22.0,41.0,14.0,SEDANG
1008,DKI1 (Bunderan HI),73.0,34.0,25.0,40.0,26.0,SEDANG
1009,DKI1 (Bunderan HI),81.0,34.0,27.0,50.0,25.0,SEDANG
1010,DKI1 (Bunderan HI),72.0,29.0,17.0,61.0,19.0,SEDANG
1011,DKI1 (Bunderan HI),74.0,29.0,28.0,44.0,24.0,SEDANG
1012,DKI1 (Bunderan HI),84.0,33.0,31.0,45.0,27.0,SEDANG
1013,DKI1 (Bunderan HI),68.0,28.0,26.0,32.0,21.0,SEDANG
1014,DKI1 (Bunderan HI),68.0,27.0,27.0,36.0,24.0,SEDANG
1015,DKI1 (Bunderan HI),75.0,27.0,26.0,41.0,22.0,SEDANG
1016,DKI1 (Bunderan HI),71.0,27.0,29.0,39.0,26.0,SEDANG
1017,DKI1 (Bunderan HI),65.0,27.0,17.0,42.0,19.0,SEDANG
1018,DKI1 (Bunderan HI),72.0,27.0,30.0,27.0,24.0,SEDANG
1019,DKI1 (Bunderan HI),57.0,27.0,22.0,19.0,17.0,SEDANG
1020,DKI1 (Bunderan HI),62.0,28.0,26.0,18.0,19.0,SEDANG
1021,DKI1 (Bunderan HI),77.0,25.0,31.0,31.0,19.0,SEDANG
1022,DKI1 (Bunderan HI),73.0,18.0,25.0,27.0,20.0,SEDANG
1023,DKI1 (Bunderan HI),69.0,18.0,29.0,27.0,24.0,SEDANG
1024,DKI1 (Bunderan HI),78.0,18.0,39.0,32.0,18.0,SEDANG
1025,DKI1 (Bunderan HI),53.0,18.0,18.0,44.0,18.0,SEDANG
1026,DKI1 (Bunderan HI),57.0,18.0,22.0,41.0,23.0,SEDANG
1027,DKI1 (Bunderan HI),73.0,18.0,31.0,41.0,25.0,SEDANG
1028,DKI1 (Bunderan HI),74.0,18.0,31.0,41.0,22.0,SEDANG
1029,DKI1 (Bunderan HI),56.0,18.0,20.0,36.0,21.0,SEDANG
1030,DKI1 (Bunderan HI),53.0,18.0,20.0,19.0,24.0,SEDANG
1031,DKI1 (Bunderan HI),60.0,18.0,23.0,19.0,15.0,SEDANG
1032,DKI1 (Bunderan HI),51.0,18.0,14.0,35.0,15.0,SEDANG
1033,DKI1 (Bunderan HI),56.0,18.0,18.0,34.0,20.0,SEDANG
1034,DKI1 (Bunderan HI),66.0,18.0,17.0,28.0,17.0,SEDANG
1035,DKI1 (Bunderan HI),60.0,18.0,14.0,13.0,17.0,SEDANG
1036,DKI1 (Bunderan HI),71.0,18.0,20.0,40.0,20.0,SEDANG
1037,DKI1 (Bunderan HI),70.0,18.0,13.0,19.0,19.0,SEDANG
1038,DKI1 (Bunderan HI),63.0,18.0,11.0,44.0,18.0,SEDANG
1039,DKI1 (Bunderan HI),65.0,18.0,17.0,29.0,17.0,SEDANG
1040,DKI1 (Bunderan HI),59.0,18.0,18.0,25.0,15.0,SEDANG
1041,DKI1 (Bunderan HI),67.0,18.0,25.0,39.0,27.0,SEDANG
1042,DKI1 (Bunderan HI),51.0,19.0,19.0,35.0,24.0,SEDANG
1043,DKI1 (Bunderan HI),72.0,19.0,17.0,35.0,22.0,SEDANG
1044,DKI1 (Bunderan HI),71.0,18.0,17.0,19.0,24.0,SEDANG
1045,DKI1 (Bunderan HI),62.0,18.0,15.0,20.0,17.0,SEDANG
1046,DKI1 (Bunderan HI),69.0,18.0,15.0,33.0,21.0,SEDANG
1047,DKI1 (Bunderan HI),62.0,18.0,37.0,40.0,22.0,SEDANG
1048,DKI1 (Bunderan HI),65.0,20.0,19.0,51.0,20.0,SEDANG
1049,DKI1 (Bunderan HI),69.0,21.0,25.0,43.0,26.0,SEDANG
1050,DKI1 (Bunderan HI),63.0,21.0,23.0,36.0,24.0,SEDANG
1051,DKI1 (Bunderan HI),66.0,20.0,27.0,39.0,25.0,SEDANG
1052,DKI1 (Bunderan HI),71.0,20.0,34.0,46.0,19.0,SEDANG
1053,DKI1 (Bunderan HI),55.0,24.0,20.0,27.0,3.0,BAIK
1054,DKI1 (Bunderan HI),55.0,26.0,20.0,20.0,3.0,BAIK
1055,DKI1 (Bunderan HI),55.0,27.0,20.0,45.0,3.0,BAIK
1056,DKI1 (Bunderan HI),55.0,28.0,20.0,50.0,3.0,BAIK
1057,DKI1 (Bunderan HI),55.0,27.0,20.0,40.0,3.0,BAIK
1058,DKI1 (Bunderan HI),55.0,25.0,18.0,36.0,3.0,BAIK
1059,DKI1 (Bunderan HI),55.0,25.0,24.0,29.0,3.0,BAIK
1060,DKI1 (Bunderan HI),55.0,21.0,12.0,16.0,3.0,BAIK
1061,DKI1 (Bunderan HI),55.0,22.0,20.0,15.0,3.0,BAIK
1062,DKI1 (Bunderan HI),55.0,19.0,15.0,27.0,3.0,BAIK
1063,DKI1 (Bunderan HI),39.0,18.0,15.0,20.0,3.0,BAIK
1064,DKI1 (Bunderan HI),46.0,18.0,13.0,24.0,3.0,BAIK
1065,DKI1 (Bunderan HI),68.0,18.0,16.0,25.0,3.0,SEDANG
1066,DKI1 (Bunderan HI),51.0,18.0,20.0,31.0,3.0,SEDANG
1067,DKI1 (Bunderan HI),37.0,18.0,11.0,27.0,3.0,BAIK
1068,DKI1 (Bunderan HI),48.0,18.0,9.0,24.0,3.0,BAIK
1069,DKI1 (Bunderan HI),41.0,19.0,10.0,21.0,3.0,BAIK
1070,DKI1 (Bunderan HI),40.0,18.0,9.0,23.0,3.0,BAIK
1071,DKI1 (Bunderan HI),38.0,18.0,10.0,37.0,3.0,BAIK
1072,DKI1 (Bunderan HI),41.0,19.0,9.0,32.0,3.0,BAIK
1073,DKI1 (Bunderan HI),51.0,19.0,12.0,32.0,3.0,SEDANG
1074,DKI1 (Bunderan HI),54.0,19.0,21.0,19.0,3.0,SEDANG
1075,DKI1 (Bunderan HI),56.0,19.0,21.0,25.0,3.0,SEDANG
1076,DKI1 (Bunderan HI),55.0,19.0,15.0,23.0,3.0,SEDANG
1077,DKI1 (Bunderan HI),43.0,19.0,14.0,22.0,2.0,BAIK
1078,DKI1 (Bunderan HI),59.0,19.0,27.0,31.0,1.0,SEDANG
1079,DKI1 (Bunderan HI),52.0,19.0,20.0,33.0,2.0,SEDANG
1080,DKI1 (Bunderan HI),44.0,19.0,20.0,36.0,2.0,BAIK
1081,DKI1 (Bunderan HI),58.0,21.0,20.0,46.0,5.0,SEDANG
1082,DKI1 (Bunderan HI),70.0,19.0,20.0,41.0,4.0,SEDANG
1083,DKI1 (Bunderan HI),69.0,19.0,20.0,19.0,4.0,SEDANG
1084,DKI1 (Bunderan HI),58.0,19.0,20.0,25.0,3.0,SEDANG
1085,DKI1 (Bunderan HI),46.0,24.0,20.0,19.0,3.0,BAIK
1086,DKI1 (Bunderan HI),51.0,32.0,20.0,19.0,2.0,SEDANG
1087,DKI1 (Bunderan HI),59.0,39.0,20.0,43.0,3.0,SEDANG
1088,DKI1 (Bunderan HI),66.0,38.0,20.0,29.0,3.0,SEDANG
1089,DKI1 (Bunderan HI),60.0,37.0,20.0,31.0,4.0,SEDANG
1090,DKI1 (Bunderan HI),60.0,37.0,20.0,19.0,2.0,SEDANG
1091,DKI1 (Bunderan HI),51.0,38.0,20.0,19.0,3.0,SEDANG
1092,DKI1 (Bunderan HI),53.0,42.0,20.0,19.0,3.0,SEDANG
1093,DKI1 (Bunderan HI),59.0,42.0,26.0,95.0,4.0,SEDANG
1094,DKI1 (Bunderan HI),58.0,42.0,19.0,149.0,4.0,TIDAK SEHAT
1095,DKI1 (Bunderan HI),73.0,44.0,32.0,87.0,4.0,SEDANG
1096,DKI1 (Bunderan HI),60.0,45.0,24.0,78.0,4.0,SEDANG
1097,DKI1 (Bunderan HI),54.0,44.0,33.0,69.0,3.0,SEDANG
1098,DKI1 (Bunderan HI),66.0,48.0,31.0,53.0,3.0,SEDANG
1099,DKI1 (Bunderan HI),65.0,41.0,31.0,45.0,2.0,SEDANG
1100,DKI1 (Bunderan HI),43.0,40.0,25.0,51.0,3.0,SEDANG
1101,DKI1 (Bunderan HI),55.0,41.0,38.0,48.0,2.0,SEDANG
1102,DKI1 (Bunderan HI),33.0,40.0,32.0,49.0,4.0,BAIK
1103,DKI1 (Bunderan HI),61.0,42.0,40.0,54.0,3.0,SEDANG
1104,DKI1 (Bunderan HI),74.0,43.0,41.0,61.0,4.0,SEDANG
1105,DKI1 (Bunderan HI),58.0,42.0,30.0,77.0,3.0,SEDANG
1106,DKI1 (Bunderan HI),58.0,44.0,29.0,79.0,4.0,SEDANG
1107,DKI1 (Bunderan HI),45.0,42.0,22.0,62.0,2.0,SEDANG
1108,DKI1 (Bunderan HI),48.0,42.0,21.0,51.0,2.0,SEDANG
1109,DKI1 (Bunderan HI),61.0,42.0,20.0,49.0,3.0,SEDANG
1110,DKI1 (Bunderan HI),46.0,40.0,24.0,51.0,3.0,SEDANG
1111,DKI1 (Bunderan HI),41.0,43.0,21.0,55.0,3.0,SEDANG
1112,DKI1 (Bunderan HI),61.0,45.0,21.0,60.0,3.0,SEDANG
1113,DKI1 (Bunderan HI),54.0,45.0,27.0,60.0,3.0,SEDANG
1114,DKI1 (Bunderan HI),65.0,45.0,35.0,59.0,3.0,SEDANG
1115,DKI1 (Bunderan HI),52.0,39.0,38.0,59.0,2.0,SEDANG
1116,DKI1 (Bunderan HI),47.0,40.0,25.0,48.0,2.0,BAIK
1117,DKI1 (Bunderan HI),20.0,41.0,13.0,53.0,2.0,SEDANG
1118,DKI1 (Bunderan HI),39.0,43.0,18.0,40.0,2.0,BAIK
1119,DKI1 (Bunderan HI),43.0,43.0,21.0,55.0,3.0,SEDANG
1120,DKI1 (Bunderan HI),46.0,43.0,27.0,31.0,3.0,BAIK
1121,DKI1 (Bunderan HI),52.0,31.0,55.0,52.0,3.0,SEDANG
1122,DKI1 (Bunderan HI),52.0,28.0,27.0,60.0,2.0,SEDANG
1123,DKI1 (Bunderan HI),54.0,28.0,29.0,46.0,2.0,SEDANG
1124,DKI1 (Bunderan HI),50.0,28.0,24.0,37.0,2.0,BAIK
1125,DKI1 (Bunderan HI),42.0,27.0,23.0,37.0,2.0,BAIK
1126,DKI1 (Bunderan HI),56.0,28.0,41.0,37.0,2.0,SEDANG
1127,DKI1 (Bunderan HI),62.0,27.0,40.0,38.0,3.0,SEDANG
1128,DKI1 (Bunderan HI),64.0,27.0,27.0,34.0,2.0,SEDANG
1129,DKI1 (Bunderan HI),58.0,27.0,29.0,37.0,2.0,SEDANG
1130,DKI1 (Bunderan HI),51.0,26.0,25.0,39.0,2.0,SEDANG
1131,DKI1 (Bunderan HI),54.0,27.0,27.0,44.0,2.0,SEDANG
1132,DKI1 (Bunderan HI),53.0,27.0,26.0,35.0,2.0,SEDANG
1133,DKI1 (Bunderan HI),39.0,26.0,33.0,35.0,2.0,BAIK
1134,DKI1 (Bunderan HI),49.0,27.0,32.0,37.0,3.0,BAIK
1135,DKI1 (Bunderan HI),49.0,27.0,29.0,29.0,1.0,BAIK
1136,DKI1 (Bunderan HI),42.0,26.0,19.0,29.0,2.0,BAIK
1137,DKI1 (Bunderan HI),46.0,26.0,29.0,29.0,3.0,BAIK
1138,DKI1 (Bunderan HI),16.0,26.0,27.0,28.0,2.0,BAIK
1139,DKI1 (Bunderan HI),33.0,26.0,25.0,30.0,2.0,BAIK
1140,DKI1 (Bunderan HI),51.0,26.0,39.0,37.0,2.0,SEDANG
1141,DKI1 (Bunderan HI),41.0,26.0,23.0,35.0,1.0,BAIK
1142,DKI1 (Bunderan HI),42.0,26.0,23.0,39.0,2.0,BAIK
1143,DKI1 (Bunderan HI),62.0,26.0,33.0,43.0,2.0,SEDANG
1144,DKI1 (Bunderan HI),36.0,26.0,29.0,44.0,4.0,BAIK
1145,DKI1 (Bunderan HI),40.0,26.0,28.0,40.0,2.0,BAIK
1146,DKI1 (Bunderan HI),58.0,26.0,29.0,53.0,2.0,SEDANG
1147,DKI1 (Bunderan HI),52.0,26.0,32.0,81.0,4.0,SEDANG
1148,DKI1 (Bunderan HI),48.0,26.0,31.0,71.0,4.0,SEDANG
1149,DKI1 (Bunderan HI),48.0,26.0,33.0,45.0,3.0,BAIK
1150,DKI1 (Bunderan HI),37.0,26.0,27.0,49.0,2.0,BAIK
1151,DKI1 (Bunderan HI),54.0,26.0,27.0,41.0,4.0,SEDANG
1152,DKI1 (Bunderan HI),51.0,26.0,33.0,87.0,5.0,SEDANG
1153,DKI1 (Bunderan HI),57.0,26.0,36.0,51.0,4.0,SEDANG
1154,DKI1 (Bunderan HI),44.0,26.0,28.0,49.0,3.0,BAIK
1155,DKI1 (Bunderan HI),41.0,26.0,29.0,40.0,3.0,BAIK
1156,DKI1 (Bunderan HI),40.0,26.0,26.0,49.0,3.0,BAIK
1157,DKI1 (Bunderan HI),47.0,26.0,30.0,45.0,3.0,BAIK
1158,DKI1 (Bunderan HI),55.0,26.0,35.0,36.0,2.0,BAIK
1159,DKI1 (Bunderan HI),70.0,26.0,35.0,19.0,2.0,SEDANG
1160,DKI1 (Bunderan HI),27.0,26.0,25.0,19.0,3.0,BAIK
1161,DKI1 (Bunderan HI),51.0,26.0,27.0,22.0,4.0,SEDANG
1162,DKI1 (Bunderan HI),65.0,26.0,31.0,30.0,4.0,SEDANG
1163,DKI1 (Bunderan HI),72.0,26.0,31.0,17.0,3.0,SEDANG
1164,DKI1 (Bunderan HI),47.0,26.0,26.0,26.0,2.0,BAIK
1165,DKI1 (Bunderan HI),55.0,26.0,23.0,16.0,2.0,SEDANG
1166,DKI1 (Bunderan HI),73.0,27.0,30.0,15.0,2.0,SEDANG
1167,DKI1 (Bunderan HI),60.0,26.0,30.0,13.0,3.0,SEDANG
1168,DKI1 (Bunderan HI),74.0,27.0,35.0,16.0,3.0,SEDANG
1169,DKI1 (Bunderan HI),57.0,26.0,29.0,18.0,2.0,SEDANG
1170,DKI1 (Bunderan HI),53.0,27.0,27.0,23.0,4.0,SEDANG
1171,DKI1 (Bunderan HI),34.0,27.0,28.0,21.0,5.0,BAIK
1172,DKI1 (Bunderan HI),42.0,27.0,28.0,21.0,2.0,BAIK
1173,DKI1 (Bunderan HI),46.0,27.0,28.0,22.0,3.0,BAIK
1174,DKI1 (Bunderan HI),54.0,27.0,28.0,16.0,3.0,SEDANG
1175,DKI1 (Bunderan HI),60.0,27.0,26.0,16.0,2.0,SEDANG
1176,DKI1 (Bunderan HI),53.0,26.0,24.0,28.0,3.0,SEDANG
1177,DKI1 (Bunderan HI),52.0,26.0,25.0,23.0,2.0,SEDANG
1178,DKI1 (Bunderan HI),58.0,27.0,28.0,19.0,3.0,SEDANG
1179,DKI1 (Bunderan HI),63.0,27.0,32.0,14.0,2.0,SEDANG
1180,DKI1 (Bunderan HI),51.0,26.0,25.0,14.0,2.0,SEDANG
1181,DKI1 (Bunderan HI),62.0,27.0,29.0,14.0,3.0,SEDANG
1182,DKI1 (Bunderan HI),63.0,27.0,40.0,18.0,3.0,SEDANG
1183,DKI1 (Bunderan HI),59.0,27.0,33.0,19.0,2.0,SEDANG
1184,DKI1 (Bunderan HI),43.0,27.0,23.0,18.0,2.0,BAIK
1185,DKI1 (Bunderan HI),34.0,27.0,33.0,23.0,3.0,BAIK
1186,DKI1 (Bunderan HI),43.0,27.0,29.0,17.0,3.0,BAIK
1187,DKI1 (Bunderan HI),37.0,27.0,26.0,15.0,3.0,BAIK
1188,DKI1 (Bunderan HI),50.0,27.0,39.0,32.0,4.0,BAIK
1189,DKI1 (Bunderan HI),45.0,28.0,30.0,15.0,2.0,BAIK
1190,DKI1 (Bunderan HI),55.0,30.0,28.0,16.0,1.0,SEDANG
1191,DKI1 (Bunderan HI),48.0,28.0,23.0,16.0,1.0,BAIK
1192,DKI1 (Bunderan HI),57.0,29.0,27.0,17.0,2.0,SEDANG
1193,DKI1 (Bunderan HI),71.0,29.0,30.0,13.0,3.0,SEDANG
1194,DKI1 (Bunderan HI),55.0,30.0,30.0,22.0,3.0,SEDANG
1195,DKI1 (Bunderan HI),55.0,30.0,28.0,27.0,3.0,SEDANG
1196,DKI1 (Bunderan HI),44.0,30.0,27.0,21.0,2.0,BAIK
1197,DKI1 (Bunderan HI),63.0,31.0,36.0,13.0,3.0,SEDANG
1198,DKI1 (Bunderan HI),53.0,29.0,32.0,14.0,7.0,SEDANG
1199,DKI1 (Bunderan HI),47.0,29.0,29.0,17.0,3.0,BAIK
1200,DKI1 (Bunderan HI),57.0,29.0,29.0,14.0,1.0,SEDANG
1201,DKI1 (Bunderan HI),52.0,30.0,27.0,12.0,1.0,SEDANG
1202,DKI1 (Bunderan HI),51.0,28.0,28.0,10.0,1.0,SEDANG
1203,DKI1 (Bunderan HI),81.0,29.0,46.0,26.0,5.0,SEDANG
1204,DKI1 (Bunderan HI),59.0,28.0,28.0,21.0,3.0,SEDANG
1205,DKI1 (Bunderan HI),66.0,28.0,34.0,31.0,3.0,SEDANG
1206,DKI1 (Bunderan HI),64.0,29.0,33.0,27.0,5.0,SEDANG
1207,DKI1 (Bunderan HI),58.0,29.0,30.0,22.0,4.0,SEDANG
1208,DKI1 (Bunderan HI),56.0,30.0,27.0,14.0,2.0,SEDANG
1209,DKI1 (Bunderan HI),60.0,30.0,29.0,25.0,5.0,SEDANG
1210,DKI1 (Bunderan HI),52.0,29.0,29.0,19.0,3.0,SEDANG
1211,DKI1 (Bunderan HI),55.0,28.0,28.0,23.0,3.0,SEDANG
1212,DKI1 (Bunderan HI),54.0,30.0,26.0,16.0,2.0,SEDANG
1213,DKI1 (Bunderan HI),32.0,29.0,31.0,15.0,4.0,BAIK
1214,DKI1 (Bunderan HI),77.0,29.0,33.0,21.0,5.0,SEDANG
1215,DKI1 (Bunderan HI),76.0,30.0,41.0,15.0,3.0,SEDANG
1216,DKI1 (Bunderan HI),58.0,29.0,31.0,22.0,4.0,SEDANG
1217,DKI1 (Bunderan HI),61.0,29.0,30.0,24.0,6.0,SEDANG
1218,DKI1 (Bunderan HI),38.0,28.0,29.0,21.0,5.0,BAIK
1219,DKI1 (Bunderan HI),61.0,28.0,29.0,29.0,3.0,SEDANG
1220,DKI1 (Bunderan HI),53.0,28.0,27.0,29.0,4.0,SEDANG
1221,DKI1 (Bunderan HI),64.0,28.0,34.0,27.0,4.0,SEDANG
1222,DKI1 (Bunderan HI),45.0,28.0,32.0,12.0,3.0,BAIK
1223,DKI1 (Bunderan HI),61.0,29.0,34.0,13.0,4.0,SEDANG
1224,DKI1 (Bunderan HI),84.0,29.0,40.0,17.0,3.0,SEDANG
1225,DKI1 (Bunderan HI),90.0,29.0,41.0,21.0,3.0,SEDANG
1226,DKI1 (Bunderan HI),44.0,28.0,27.0,14.0,2.0,BAIK
1227,DKI1 (Bunderan HI),65.0,29.0,35.0,18.0,4.0,SEDANG
1228,DKI1 (Bunderan HI),65.0,29.0,31.0,31.0,4.0,SEDANG
1229,DKI1 (Bunderan HI),71.0,28.0,32.0,34.0,4.0,SEDANG
1230,DKI1 (Bunderan HI),55.0,27.0,30.0,20.0,2.0,SEDANG
1231,DKI1 (Bunderan HI),41.0,28.0,27.0,35.0,4.0,BAIK
1232,DKI1 (Bunderan HI),75.0,28.0,34.0,35.0,5.0,SEDANG
1233,DKI1 (Bunderan HI),78.0,28.0,41.0,24.0,3.0,SEDANG
1234,DKI1 (Bunderan HI),84.0,28.0,36.0,35.0,4.0,SEDANG
1235,DKI1 (Bunderan HI),72.0,28.0,39.0,19.0,4.0,SEDANG
1236,DKI1 (Bunderan HI),35.0,29.0,27.0,22.0,4.0,BAIK
1237,DKI1 (Bunderan HI),52.0,28.0,25.0,16.0,3.0,SEDANG
1238,DKI1 (Bunderan HI),71.0,27.0,45.0,14.0,5.0,SEDANG
1239,DKI1 (Bunderan HI),59.0,28.0,32.0,17.0,2.0,SEDANG
1240,DKI1 (Bunderan HI),67.0,28.0,30.0,36.0,3.0,SEDANG
1241,DKI1 (Bunderan HI),64.0,28.0,30.0,23.0,5.0,SEDANG
1242,DKI1 (Bunderan HI),62.0,29.0,29.0,33.0,4.0,SEDANG
1243,DKI1 (Bunderan HI),66.0,29.0,32.0,20.0,3.0,SEDANG
1244,DKI1 (Bunderan HI),60.0,31.0,29.0,20.0,2.0,SEDANG
1245,DKI1 (Bunderan HI),54.0,29.0,27.0,18.0,2.0,SEDANG
1246,DKI1 (Bunderan HI),37.0,29.0,33.0,16.0,2.0,BAIK
1247,DKI1 (Bunderan HI),62.0,29.0,36.0,29.0,4.0,SEDANG
1248,DKI1 (Bunderan HI),69.0,30.0,36.0,25.0,4.0,SEDANG
1249,DKI1 (Bunderan HI),55.0,30.0,33.0,53.0,6.0,SEDANG
1250,DKI1 (Bunderan HI),55.0,28.0,31.0,29.0,4.0,SEDANG
1251,DKI1 (Bunderan HI),53.0,28.0,26.0,26.0,3.0,SEDANG
1252,DKI1 (Bunderan HI),59.0,29.0,41.0,31.0,4.0,SEDANG
1253,DKI1 (Bunderan HI),83.0,29.0,32.0,25.0,3.0,SEDANG
1254,DKI1 (Bunderan HI),62.0,29.0,32.0,22.0,4.0,SEDANG
1255,DKI1 (Bunderan HI),68.0,30.0,28.0,17.0,4.0,SEDANG
1256,DKI1 (Bunderan HI),63.0,30.0,30.0,31.0,4.0,SEDANG
1257,DKI1 (Bunderan HI),58.0,28.0,30.0,21.0,5.0,SEDANG
1258,DKI1 (Bunderan HI),52.0,29.0,39.0,36.0,4.0,SEDANG
1259,DKI1 (Bunderan HI),73.0,29.0,32.0,32.0,4.0,SEDANG
1260,DKI1 (Bunderan HI),51.0,28.0,26.0,21.0,2.0,SEDANG
1261,DKI1 (Bunderan HI),44.0,28.0,25.0,23.0,2.0,BAIK
1262,DKI1 (Bunderan HI),53.0,28.0,22.0,25.0,2.0,SEDANG
1263,DKI1 (Bunderan HI),50.0,28.0,37.0,24.0,3.0,BAIK
1264,DKI1 (Bunderan HI),39.0,28.0,18.0,26.0,1.0,BAIK
1265,DKI1 (Bunderan HI),39.0,28.0,17.0,24.0,2.0,BAIK
1266,DKI1 (Bunderan HI),54.0,29.0,20.0,34.0,2.0,SEDANG
1267,DKI1 (Bunderan HI),59.0,29.0,20.0,27.0,2.0,SEDANG
1268,DKI1 (Bunderan HI),59.0,29.0,26.0,26.0,2.0,SEDANG
1269,DKI1 (Bunderan HI),35.0,28.0,23.0,28.0,2.0,BAIK
1270,DKI1 (Bunderan HI),63.0,29.0,32.0,27.0,4.0,SEDANG
1271,DKI1 (Bunderan HI),63.0,31.0,35.0,18.0,4.0,SEDANG
1272,DKI1 (Bunderan HI),49.0,32.0,26.0,12.0,1.0,BAIK
1273,DKI1 (Bunderan HI),51.0,28.0,24.0,22.0,2.0,SEDANG
1274,DKI1 (Bunderan HI),65.0,28.0,39.0,23.0,2.0,SEDANG
1275,DKI1 (Bunderan HI),53.0,28.0,34.0,25.0,3.0,SEDANG
1276,DKI1 (Bunderan HI),63.0,28.0,31.0,24.0,5.0,SEDANG
1277,DKI1 (Bunderan HI),51.0,28.0,30.0,22.0,3.0,SEDANG
1278,DKI1 (Bunderan HI),58.0,29.0,29.0,31.0,4.0,SEDANG
1279,DKI1 (Bunderan HI),58.0,29.0,29.0,19.0,3.0,SEDANG
1280,DKI1 (Bunderan HI),80.0,29.0,32.0,25.0,3.0,SEDANG
1281,DKI1 (Bunderan HI),69.0,29.0,32.0,29.0,3.0,SEDANG
1282,DKI1 (Bunderan HI),39.0,28.0,22.0,28.0,4.0,BAIK
1283,DKI1 (Bunderan HI),64.0,29.0,30.0,42.0,4.0,SEDANG
1284,DKI1 (Bunderan HI),57.0,30.0,27.0,27.0,5.0,SEDANG
1285,DKI1 (Bunderan HI),59.0,30.0,26.0,18.0,3.0,SEDANG
1286,DKI1 (Bunderan HI),58.0,30.0,26.0,31.0,3.0,SEDANG
1287,DKI1 (Bunderan HI),56.0,29.0,30.0,32.0,4.0,SEDANG
1288,DKI1 (Bunderan HI),54.0,30.0,23.0,27.0,3.0,SEDANG
1289,DKI1 (Bunderan HI),53.0,29.0,27.0,21.0,4.0,SEDANG
1290,DKI1 (Bunderan HI),44.0,30.0,27.0,28.0,4.0,BAIK
1291,DKI1 (Bunderan HI),54.0,30.0,26.0,47.0,5.0,SEDANG
1292,DKI1 (Bunderan HI),38.0,30.0,29.0,40.0,4.0,BAIK
1293,DKI1 (Bunderan HI),70.0,30.0,30.0,24.0,4.0,SEDANG
1294,DKI1 (Bunderan HI),58.0,30.0,27.0,25.0,4.0,SEDANG
1295,DKI1 (Bunderan HI),46.0,30.0,21.0,36.0,3.0,BAIK
1296,DKI1 (Bunderan HI),42.0,29.0,27.0,26.0,2.0,BAIK
1297,DKI1 (Bunderan HI),57.0,28.0,29.0,22.0,2.0,SEDANG
1298,DKI1 (Bunderan HI),60.0,29.0,32.0,28.0,3.0,SEDANG
1299,DKI1 (Bunderan HI),59.0,28.0,29.0,24.0,3.0,SEDANG
1300,DKI1 (Bunderan HI),61.0,29.0,29.0,29.0,4.0,SEDANG
1301,DKI1 (Bunderan HI),60.0,29.0,27.0,19.0,3.0,SEDANG
1302,DKI1 (Bunderan HI),51.0,29.0,22.0,23.0,4.0,SEDANG
1303,DKI1 (Bunderan HI),50.0,28.0,34.0,38.0,4.0,BAIK
1304,DKI1 (Bunderan HI),62.0,30.0,33.0,30.0,3.0,SEDANG
1305,DKI1 (Bunderan HI),65.0,31.0,30.0,24.0,2.0,SEDANG
1306,DKI1 (Bunderan HI),52.0,29.0,28.0,25.0,3.0,SEDANG
1307,DKI1 (Bunderan HI),57.0,30.0,27.0,29.0,5.0,SEDANG
1308,DKI1 (Bunderan HI),42.0,29.0,26.0,25.0,4.0,BAIK
1309,DKI1 (Bunderan HI),53.0,30.0,22.0,30.0,3.0,SEDANG
1310,DKI1 (Bunderan HI),51.0,31.0,25.0,29.0,4.0,SEDANG
1311,DKI1 (Bunderan HI),45.0,30.0,24.0,31.0,4.0,BAIK
1312,DKI1 (Bunderan HI),40.0,29.0,26.0,34.0,3.0,BAIK
1313,DKI1 (Bunderan HI),55.0,30.0,27.0,40.0,5.0,SEDANG
1314,DKI1 (Bunderan HI),62.0,31.0,28.0,27.0,4.0,SEDANG
1315,DKI1 (Bunderan HI),60.0,31.0,31.0,21.0,4.0,SEDANG
1316,DKI1 (Bunderan HI),58.0,29.0,30.0,19.0,3.0,SEDANG
1317,DKI1 (Bunderan HI),59.0,29.0,34.0,20.0,4.0,SEDANG
1318,DKI1 (Bunderan HI),70.0,30.0,34.0,24.0,4.0,SEDANG
1319,DKI1 (Bunderan HI),70.0,29.0,39.0,21.0,4.0,SEDANG
1320,DKI1 (Bunderan HI),55.0,30.0,33.0,28.0,4.0,BAIK
1321,DKI1 (Bunderan HI),66.0,29.0,32.0,38.0,5.0,SEDANG
1322,DKI1 (Bunderan HI),55.0,29.0,43.0,27.0,4.0,BAIK
1323,DKI1 (Bunderan HI),55.0,29.0,27.0,23.0,3.0,BAIK
