,stasiun,pm10,so2,co,o3,no2,categori
2472,DKI5 (Kebon Jeruk),59.0,19.0,11.0,78.0,8.0,SEDANG
2473,DKI5 (Kebon Jeruk),59.0,19.0,5.0,70.0,8.0,SEDANG
2474,DKI5 (Kebon Jeruk),66.0,20.0,9.0,147.0,7.0,TIDAK SEHAT
2475,DKI5 (Kebon Jeruk),65.0,23.0,12.0,87.0,8.0,SEDANG
2476,DKI5 (Kebon Jeruk),70.0,24.0,13.0,135.0,8.0,TIDAK SEHAT
2477,DKI5 (Kebon Jeruk),69.0,22.0,11.0,140.0,9.0,TIDAK SEHAT
2478,DKI5 (Kebon Jeruk),71.0,23.0,9.0,107.0,8.0,TIDAK SEHAT
2479,DKI5 (Kebon Jeruk),75.0,23.0,7.0,94.0,10.0,SEDANG
2480,DKI5 (Kebon Jeruk),67.0,22.0,3.0,180.0,9.0,TIDAK SEHAT
2481,DKI5 (Kebon Jeruk),75.0,21.0,10.0,153.0,8.0,TIDAK SEHAT
2482,DKI5 (Kebon Jeruk),60.0,19.0,7.0,93.0,9.0,SEDANG
2483,DKI5 (Kebon Jeruk),65.0,20.0,7.0,88.0,11.0,SEDANG
2484,DKI5 (Kebon Jeruk),66.0,21.0,8.0,171.0,7.0,TIDAK SEHAT
2485,DKI5 (Kebon Jeruk),59.0,27.0,7.0,82.0,9.0,SEDANG
2486,DKI5 (Kebon Jeruk),53.0,21.0,5.0,120.0,5.0,TIDAK SEHAT
2487,DKI5 (Kebon Jeruk),52.0,20.0,10.0,83.0,10.0,SEDANG
2488,DKI5 (Kebon Jeruk),51.0,20.0,7.0,92.0,7.0,SEDANG
2489,DKI5 (Kebon Jeruk),50.0,19.0,5.0,107.0,5.0,TIDAK SEHAT
2490,DKI5 (Kebon Jeruk),58.0,20.0,11.0,193.0,12.0,TIDAK SEHAT
2491,DKI5 (Kebon Jeruk),61.0,20.0,14.0,156.0,13.0,TIDAK SEHAT
2492,DKI5 (Kebon Jeruk),58.0,24.0,8.0,209.0,11.0,SANGAT TIDAK SEHAT
2493,DKI5 (Kebon Jeruk),69.0,21.0,12.0,149.0,11.0,TIDAK SEHAT
2494,DKI5 (Kebon Jeruk),60.0,25.0,10.0,220.0,12.0,SANGAT TIDAK SEHAT
2495,DKI5 (Kebon Jeruk),63.0,32.0,11.0,183.0,7.0,TIDAK SEHAT
2496,DKI5 (Kebon Jeruk),61.0,25.0,7.0,125.0,10.0,TIDAK SEHAT
2497,DKI5 (Kebon Jeruk),64.0,22.0,7.0,134.0,9.0,TIDAK SEHAT
2498,DKI5 (Kebon Jeruk),73.0,22.0,11.0,125.0,10.0,TIDAK SEHAT
2499,DKI5 (Kebon Jeruk),74.0,21.0,11.0,58.0,11.0,SEDANG
2500,DKI5 (Kebon Jeruk),64.0,33.0,33.0,73.0,9.0,SEDANG
2501,DKI5 (Kebon Jeruk),53.0,22.0,18.0,68.0,7.0,SEDANG
2502,DKI5 (Kebon Jeruk),59.0,21.0,20.0,126.0,8.0,TIDAK SEHAT
2503,DKI5 (Kebon Jeruk),60.0,20.0,17.0,165.0,7.0,TIDAK SEHAT
2504,DKI5 (Kebon Jeruk),59.0,20.0,21.0,100.0,6.0,SEDANG
2505,DKI5 (Kebon Jeruk),50.0,19.0,18.0,134.0,6.0,TIDAK SEHAT
2506,DKI5 (Kebon Jeruk),55.0,24.0,21.0,94.0,12.0,SEDANG
2507,DKI5 (Kebon Jeruk),57.0,20.0,22.0,99.0,12.0,SEDANG
2508,DKI5 (Kebon Jeruk),85.0,22.0,34.0,146.0,16.0,TIDAK SEHAT
2509,DKI5 (Kebon Jeruk),68.0,21.0,25.0,167.0,8.0,TIDAK SEHAT
2510,DKI5 (Kebon Jeruk),64.0,20.0,21.0,160.0,7.0,TIDAK SEHAT
2511,DKI5 (Kebon Jeruk),77.0,22.0,30.0,125.0,11.0,TIDAK SEHAT
2512,DKI5 (Kebon Jeruk),70.0,20.0,29.0,101.0,10.0,TIDAK SEHAT
2513,DKI5 (Kebon Jeruk),71.0,9.0,26.0,105.0,11.0,TIDAK SEHAT
2514,DKI5 (Kebon Jeruk),63.0,14.0,20.0,122.0,7.0,TIDAK SEHAT
2515,DKI5 (Kebon Jeruk),53.0,12.0,20.0,92.0,9.0,SEDANG
2516,DKI5 (Kebon Jeruk),54.0,13.0,27.0,99.0,8.0,SEDANG
2517,DKI5 (Kebon Jeruk),47.0,13.0,18.0,136.0,4.0,TIDAK SEHAT
2518,DKI5 (Kebon Jeruk),63.0,20.0,21.0,107.0,7.0,TIDAK SEHAT
2519,DKI5 (Kebon Jeruk),58.0,23.0,19.0,76.0,7.0,SEDANG
2520,DKI5 (Kebon Jeruk),61.0,22.0,20.0,73.0,9.0,SEDANG
2521,DKI5 (Kebon Jeruk),53.0,18.0,22.0,61.0,8.0,SEDANG
2522,DKI5 (Kebon Jeruk),43.0,19.0,17.0,49.0,7.0,BAIK
2523,DKI5 (Kebon Jeruk),56.0,17.0,29.0,84.0,9.0,SEDANG
2524,DKI5 (Kebon Jeruk),64.0,16.0,30.0,155.0,10.0,TIDAK SEHAT
2525,DKI5 (Kebon Jeruk),63.0,15.0,24.0,87.0,9.0,SEDANG
2526,DKI5 (Kebon Jeruk),74.0,17.0,31.0,184.0,11.0,TIDAK SEHAT
2527,DKI5 (Kebon Jeruk),59.0,15.0,26.0,72.0,11.0,SEDANG
2528,DKI5 (Kebon Jeruk),71.0,30.0,29.0,107.0,11.0,TIDAK SEHAT
2529,DKI5 (Kebon Jeruk),53.0,15.0,22.0,89.0,9.0,SEDANG
2530,DKI5 (Kebon Jeruk),52.0,20.0,18.0,99.0,5.0,SEDANG
2531,DKI5 (Kebon Jeruk),64.0,23.0,22.0,88.0,9.0,SEDANG
2532,DKI5 (Kebon Jeruk),55.0,21.0,20.0,75.0,9.0,SEDANG
2533,DKI5 (Kebon Jeruk),45.0,15.0,25.0,140.0,9.0,TIDAK SEHAT
2534,DKI5 (Kebon Jeruk),60.0,19.0,24.0,69.0,11.0,SEDANG
2535,DKI5 (Kebon Jeruk),62.0,19.0,24.0,74.0,15.0,SEDANG
2536,DKI5 (Kebon Jeruk),66.0,16.0,27.0,95.0,12.0,SEDANG
2537,DKI5 (Kebon Jeruk),50.0,15.0,21.0,94.0,7.0,SEDANG
2538,DKI5 (Kebon Jeruk),58.0,15.0,30.0,99.0,7.0,SEDANG
2539,DKI5 (Kebon Jeruk),57.0,18.0,34.0,105.0,9.0,TIDAK SEHAT
2540,DKI5 (Kebon Jeruk),53.0,14.0,21.0,73.0,8.0,SEDANG
2541,DKI5 (Kebon Jeruk),51.0,19.0,22.0,91.0,6.0,SEDANG
2542,DKI5 (Kebon Jeruk),51.0,27.0,24.0,80.0,8.0,SEDANG
2543,DKI5 (Kebon Jeruk),43.0,16.0,31.0,57.0,11.0,SEDANG
2544,DKI5 (Kebon Jeruk),56.0,17.0,27.0,69.0,7.0,SEDANG
2545,DKI5 (Kebon Jeruk),65.0,16.0,39.0,73.0,5.0,SEDANG
2546,DKI5 (Kebon Jeruk),51.0,16.0,20.0,48.0,5.0,SEDANG
2547,DKI5 (Kebon Jeruk),35.0,13.0,18.0,46.0,8.0,BAIK
2548,DKI5 (Kebon Jeruk),22.0,15.0,24.0,102.0,7.0,TIDAK SEHAT
2549,DKI5 (Kebon Jeruk),44.0,17.0,21.0,63.0,7.0,SEDANG
2550,DKI5 (Kebon Jeruk),40.0,18.0,19.0,85.0,9.0,SEDANG
2551,DKI5 (Kebon Jeruk),37.0,21.0,18.0,62.0,5.0,SEDANG
2552,DKI5 (Kebon Jeruk),58.0,18.0,28.0,64.0,9.0,SEDANG
2553,DKI5 (Kebon Jeruk),36.0,18.0,39.0,66.0,9.0,SEDANG
2554,DKI5 (Kebon Jeruk),49.0,21.0,22.0,70.0,10.0,SEDANG
2555,DKI5 (Kebon Jeruk),60.0,14.0,41.0,71.0,11.0,SEDANG
2556,DKI5 (Kebon Jeruk),25.0,17.0,17.0,47.0,7.0,BAIK
2557,DKI5 (Kebon Jeruk),36.0,17.0,22.0,80.0,9.0,SEDANG
2558,DKI5 (Kebon Jeruk),24.0,18.0,13.0,46.0,3.0,BAIK
2559,DKI5 (Kebon Jeruk),34.0,24.0,15.0,50.0,4.0,BAIK
2560,DKI5 (Kebon Jeruk),40.0,26.0,17.0,33.0,7.0,BAIK
2561,DKI5 (Kebon Jeruk),25.0,16.0,15.0,51.0,4.0,SEDANG
2562,DKI5 (Kebon Jeruk),65.0,18.0,30.0,57.0,5.0,SEDANG
2563,DKI5 (Kebon Jeruk),67.0,20.0,35.0,98.0,10.0,SEDANG
2564,DKI5 (Kebon Jeruk),41.0,18.0,17.0,52.0,7.0,SEDANG
2565,DKI5 (Kebon Jeruk),76.0,18.0,50.0,66.0,7.0,SEDANG
2566,DKI5 (Kebon Jeruk),43.0,16.0,19.0,45.0,8.0,BAIK
2567,DKI5 (Kebon Jeruk),52.0,18.0,21.0,41.0,8.0,SEDANG
2568,DKI5 (Kebon Jeruk),57.0,17.0,34.0,47.0,9.0,SEDANG
2569,DKI5 (Kebon Jeruk),55.0,15.0,29.0,50.0,10.0,SEDANG
2570,DKI5 (Kebon Jeruk),46.0,15.0,27.0,40.0,7.0,BAIK
2571,DKI5 (Kebon Jeruk),36.0,14.0,27.0,80.0,6.0,SEDANG
2572,DKI5 (Kebon Jeruk),57.0,16.0,42.0,89.0,7.0,SEDANG
2573,DKI5 (Kebon Jeruk),31.0,14.0,17.0,58.0,7.0,SEDANG
2574,DKI5 (Kebon Jeruk),65.0,16.0,35.0,65.0,9.0,SEDANG
2575,DKI5 (Kebon Jeruk),56.0,17.0,25.0,73.0,5.0,SEDANG
2576,DKI5 (Kebon Jeruk),27.0,19.0,16.0,61.0,8.0,SEDANG
2577,DKI5 (Kebon Jeruk),46.0,16.0,24.0,44.0,7.0,BAIK
2578,DKI5 (Kebon Jeruk),37.0,14.0,28.0,73.0,6.0,SEDANG
2579,DKI5 (Kebon Jeruk),33.0,16.0,27.0,64.0,7.0,SEDANG
2580,DKI5 (Kebon Jeruk),51.0,15.0,38.0,46.0,9.0,SEDANG
2581,DKI5 (Kebon Jeruk),34.0,14.0,31.0,51.0,9.0,SEDANG
2582,DKI5 (Kebon Jeruk),63.0,16.0,37.0,52.0,6.0,SEDANG
2583,DKI5 (Kebon Jeruk),48.0,19.0,23.0,50.0,9.0,BAIK
2584,DKI5 (Kebon Jeruk),55.0,28.0,22.0,46.0,6.0,SEDANG
2585,DKI5 (Kebon Jeruk),26.0,15.0,22.0,67.0,6.0,SEDANG
2586,DKI5 (Kebon Jeruk),48.0,15.0,24.0,50.0,6.0,BAIK
2587,DKI5 (Kebon Jeruk),34.0,15.0,23.0,51.0,4.0,SEDANG
2588,DKI5 (Kebon Jeruk),52.0,22.0,19.0,36.0,8.0,SEDANG
2589,DKI5 (Kebon Jeruk),43.0,20.0,18.0,106.0,8.0,TIDAK SEHAT
2590,DKI5 (Kebon Jeruk),44.0,17.0,19.0,83.0,8.0,SEDANG
2591,DKI5 (Kebon Jeruk),53.0,18.0,26.0,60.0,7.0,SEDANG
2592,DKI5 (Kebon Jeruk),72.0,17.0,45.0,77.0,10.0,SEDANG
2593,DKI5 (Kebon Jeruk),56.0,19.0,25.0,62.0,11.0,SEDANG
2594,DKI5 (Kebon Jeruk),24.0,15.0,15.0,49.0,3.0,BAIK
2595,DKI5 (Kebon Jeruk),50.0,30.0,55.0,182.0,7.0,TIDAK SEHAT
2596,DKI5 (Kebon Jeruk),48.0,20.0,21.0,62.0,6.0,SEDANG
2597,DKI5 (Kebon Jeruk),21.0,15.0,14.0,73.0,5.0,SEDANG
2598,DKI5 (Kebon Jeruk),34.0,16.0,19.0,46.0,7.0,BAIK
2599,DKI5 (Kebon Jeruk),32.0,15.0,22.0,55.0,7.0,SEDANG
2600,DKI5 (Kebon Jeruk),21.0,15.0,12.0,88.0,3.0,SEDANG
2601,DKI5 (Kebon Jeruk),18.0,15.0,11.0,89.0,2.0,SEDANG
2602,DKI5 (Kebon Jeruk),20.0,14.0,15.0,83.0,5.0,SEDANG
2603,DKI5 (Kebon Jeruk),40.0,18.0,17.0,52.0,7.0,SEDANG
2604,DKI5 (Kebon Jeruk),27.0,9.0,22.0,50.0,10.0,BAIK
2605,DKI5 (Kebon Jeruk),18.0,9.0,17.0,121.0,11.0,TIDAK SEHAT
2606,DKI5 (Kebon Jeruk),40.0,9.0,39.0,144.0,13.0,TIDAK SEHAT
2607,DKI5 (Kebon Jeruk),22.0,9.0,35.0,213.0,11.0,SANGAT TIDAK SEHAT
2608,DKI5 (Kebon Jeruk),22.0,9.0,11.0,201.0,15.0,SANGAT TIDAK SEHAT
2609,DKI5 (Kebon Jeruk),54.0,9.0,39.0,152.0,13.0,TIDAK SEHAT
2610,DKI5 (Kebon Jeruk),59.0,9.0,32.0,206.0,5.0,SANGAT TIDAK SEHAT
2611,DKI5 (Kebon Jeruk),24.0,17.0,52.0,95.0,3.0,SEDANG
2612,DKI5 (Kebon Jeruk),34.0,27.0,40.0,54.0,7.0,SEDANG
2613,DKI5 (Kebon Jeruk),30.0,24.0,40.0,58.0,5.0,SEDANG
2614,DKI5 (Kebon Jeruk),52.0,22.0,38.0,59.0,7.0,SEDANG
2615,DKI5 (Kebon Jeruk),32.0,21.0,39.0,43.0,4.0,BAIK
2616,DKI5 (Kebon Jeruk),25.0,20.0,36.0,41.0,4.0,BAIK
2617,DKI5 (Kebon Jeruk),34.0,20.0,46.0,63.0,4.0,SEDANG
2618,DKI5 (Kebon Jeruk),44.0,19.0,58.0,72.0,10.0,SEDANG
2619,DKI5 (Kebon Jeruk),32.0,19.0,51.0,69.0,6.0,SEDANG
2620,DKI5 (Kebon Jeruk),66.0,22.0,59.0,179.0,8.0,TIDAK SEHAT
2621,DKI5 (Kebon Jeruk),53.0,18.0,63.0,92.0,8.0,SEDANG
2622,DKI5 (Kebon Jeruk),48.0,19.0,62.0,70.0,9.0,SEDANG
2623,DKI5 (Kebon Jeruk),40.0,18.0,38.0,101.0,9.0,TIDAK SEHAT
2624,DKI5 (Kebon Jeruk),45.0,18.0,35.0,90.0,6.0,SEDANG
2625,DKI5 (Kebon Jeruk),69.0,9.0,33.0,99.0,7.0,SEDANG
2626,DKI5 (Kebon Jeruk),51.0,9.0,11.0,83.0,8.0,SEDANG
2627,DKI5 (Kebon Jeruk),42.0,9.0,15.0,84.0,6.0,SEDANG
2628,DKI5 (Kebon Jeruk),27.0,9.0,5.0,71.0,7.0,SEDANG
2629,DKI5 (Kebon Jeruk),52.0,9.0,14.0,105.0,7.0,TIDAK SEHAT
2630,DKI5 (Kebon Jeruk),70.0,9.0,25.0,93.0,11.0,SEDANG
2631,DKI5 (Kebon Jeruk),34.0,9.0,6.0,99.0,5.0,SEDANG
2632,DKI5 (Kebon Jeruk),44.0,9.0,9.0,67.0,5.0,SEDANG
2633,DKI5 (Kebon Jeruk),40.0,9.0,6.0,117.0,5.0,TIDAK SEHAT
2634,DKI5 (Kebon Jeruk),58.0,11.0,12.0,124.0,6.0,TIDAK SEHAT
2635,DKI5 (Kebon Jeruk),65.0,14.0,11.0,91.0,7.0,SEDANG
2636,DKI5 (Kebon Jeruk),53.0,9.0,10.0,76.0,5.0,SEDANG
2637,DKI5 (Kebon Jeruk),47.0,11.0,14.0,96.0,6.0,SEDANG
2638,DKI5 (Kebon Jeruk),38.0,7.0,17.0,129.0,5.0,TIDAK SEHAT
2639,DKI5 (Kebon Jeruk),34.0,7.0,7.0,49.0,6.0,BAIK
2640,DKI5 (Kebon Jeruk),34.0,8.0,6.0,46.0,3.0,BAIK
2641,DKI5 (Kebon Jeruk),52.0,15.0,9.0,62.0,4.0,SEDANG
2642,DKI5 (Kebon Jeruk),49.0,9.0,8.0,103.0,6.0,TIDAK SEHAT
2643,DKI5 (Kebon Jeruk),50.0,9.0,10.0,73.0,5.0,SEDANG
2644,DKI5 (Kebon Jeruk),25.0,9.0,11.0,56.0,7.0,SEDANG
2645,DKI5 (Kebon Jeruk),20.0,9.0,5.0,69.0,3.0,SEDANG
2646,DKI5 (Kebon Jeruk),51.0,9.0,12.0,73.0,6.0,SEDANG
2647,DKI5 (Kebon Jeruk),60.0,9.0,15.0,132.0,8.0,TIDAK SEHAT
2648,DKI5 (Kebon Jeruk),41.0,9.0,8.0,135.0,4.0,TIDAK SEHAT
2649,DKI5 (Kebon Jeruk),68.0,9.0,19.0,136.0,9.0,TIDAK SEHAT
2650,DKI5 (Kebon Jeruk),36.0,9.0,7.0,86.0,5.0,SEDANG
2651,DKI5 (Kebon Jeruk),40.0,9.0,11.0,109.0,8.0,TIDAK SEHAT
2652,DKI5 (Kebon Jeruk),42.0,9.0,8.0,109.0,5.0,TIDAK SEHAT
2653,DKI5 (Kebon Jeruk),42.0,9.0,10.0,87.0,6.0,SEDANG
2654,DKI5 (Kebon Jeruk),45.0,8.0,18.0,73.0,6.0,SEDANG
2655,DKI5 (Kebon Jeruk),53.0,11.0,12.0,100.0,10.0,SEDANG
2656,DKI5 (Kebon Jeruk),62.0,10.0,15.0,147.0,14.0,TIDAK SEHAT
2657,DKI5 (Kebon Jeruk),51.0,5.0,7.0,116.0,8.0,TIDAK SEHAT
2658,DKI5 (Kebon Jeruk),53.0,7.0,11.0,59.0,8.0,SEDANG
2659,DKI5 (Kebon Jeruk),68.0,19.0,18.0,67.0,10.0,SEDANG
2660,DKI5 (Kebon Jeruk),43.0,5.0,11.0,88.0,9.0,SEDANG
2661,DKI5 (Kebon Jeruk),34.0,7.0,5.0,70.0,7.0,SEDANG
2662,DKI5 (Kebon Jeruk),49.0,7.0,15.0,77.0,8.0,SEDANG
2663,DKI5 (Kebon Jeruk),61.0,8.0,16.0,101.0,10.0,TIDAK SEHAT
2664,DKI5 (Kebon Jeruk),34.0,6.0,6.0,131.0,8.0,TIDAK SEHAT
2665,DKI5 (Kebon Jeruk),46.0,6.0,14.0,82.0,9.0,SEDANG
2666,DKI5 (Kebon Jeruk),51.0,8.0,16.0,85.0,10.0,SEDANG
2667,DKI5 (Kebon Jeruk),69.0,7.0,36.0,76.0,17.0,SEDANG
2668,DKI5 (Kebon Jeruk),52.0,6.0,17.0,83.0,9.0,SEDANG
2669,DKI5 (Kebon Jeruk),33.0,6.0,8.0,80.0,6.0,SEDANG
2670,DKI5 (Kebon Jeruk),65.0,9.0,32.0,48.0,11.0,SEDANG
2671,DKI5 (Kebon Jeruk),36.0,8.0,7.0,75.0,7.0,SEDANG
2672,DKI5 (Kebon Jeruk),38.0,9.0,7.0,73.0,9.0,SEDANG
2673,DKI5 (Kebon Jeruk),41.0,7.0,8.0,63.0,7.0,SEDANG
2674,DKI5 (Kebon Jeruk),41.0,7.0,14.0,69.0,8.0,SEDANG
2675,DKI5 (Kebon Jeruk),63.0,8.0,14.0,120.0,9.0,TIDAK SEHAT
2676,DKI5 (Kebon Jeruk),53.0,7.0,11.0,75.0,10.0,SEDANG
2677,DKI5 (Kebon Jeruk),58.0,9.0,18.0,81.0,15.0,SEDANG
2678,DKI5 (Kebon Jeruk),41.0,7.0,11.0,83.0,7.0,SEDANG
2679,DKI5 (Kebon Jeruk),44.0,7.0,10.0,81.0,6.0,SEDANG
2680,DKI5 (Kebon Jeruk),37.0,7.0,8.0,79.0,7.0,SEDANG
2681,DKI5 (Kebon Jeruk),46.0,11.0,7.0,64.0,8.0,SEDANG
2682,DKI5 (Kebon Jeruk),59.0,10.0,12.0,62.0,8.0,SEDANG
2683,DKI5 (Kebon Jeruk),55.0,11.0,10.0,77.0,8.0,SEDANG
2684,DKI5 (Kebon Jeruk),57.0,11.0,14.0,122.0,7.0,TIDAK SEHAT
2685,DKI5 (Kebon Jeruk),50.0,8.0,8.0,79.0,6.0,SEDANG
2686,DKI5 (Kebon Jeruk),34.0,9.0,13.0,119.0,9.0,TIDAK SEHAT
2687,DKI5 (Kebon Jeruk),36.0,13.0,9.0,72.0,8.0,SEDANG
2688,DKI5 (Kebon Jeruk),20.0,9.0,8.0,66.0,6.0,SEDANG
2689,DKI5 (Kebon Jeruk),51.0,10.0,15.0,88.0,8.0,SEDANG
2690,DKI5 (Kebon Jeruk),36.0,8.0,9.0,87.0,8.0,SEDANG
2691,DKI5 (Kebon Jeruk),60.0,8.0,23.0,39.0,8.0,SEDANG
2692,DKI5 (Kebon Jeruk),33.0,7.0,9.0,31.0,8.0,BAIK
2693,DKI5 (Kebon Jeruk),40.0,9.0,11.0,30.0,8.0,BAIK
2694,DKI5 (Kebon Jeruk),24.0,8.0,5.0,74.0,3.0,SEDANG
2695,DKI5 (Kebon Jeruk),32.0,9.0,7.0,136.0,7.0,TIDAK SEHAT
2696,DKI5 (Kebon Jeruk),48.0,12.0,9.0,134.0,8.0,TIDAK SEHAT
2697,DKI5 (Kebon Jeruk),48.0,11.0,18.0,73.0,9.0,SEDANG
2698,DKI5 (Kebon Jeruk),52.0,9.0,17.0,66.0,9.0,SEDANG
2699,DKI5 (Kebon Jeruk),59.0,10.0,19.0,69.0,10.0,SEDANG
2700,DKI5 (Kebon Jeruk),42.0,10.0,9.0,57.0,7.0,SEDANG
2701,DKI5 (Kebon Jeruk),40.0,9.0,10.0,48.0,3.0,BAIK
2702,DKI5 (Kebon Jeruk),49.0,12.0,17.0,41.0,2.0,BAIK
2703,DKI5 (Kebon Jeruk),55.0,13.0,14.0,96.0,2.0,SEDANG
2704,DKI5 (Kebon Jeruk),59.0,13.0,14.0,98.0,4.0,SEDANG
2705,DKI5 (Kebon Jeruk),51.0,11.0,10.0,95.0,4.0,SEDANG
2706,DKI5 (Kebon Jeruk),56.0,12.0,17.0,53.0,3.0,SEDANG
2707,DKI5 (Kebon Jeruk),60.0,12.0,27.0,61.0,3.0,SEDANG
2708,DKI5 (Kebon Jeruk),56.0,12.0,24.0,61.0,6.0,SEDANG
2709,DKI5 (Kebon Jeruk),13.0,13.0,8.0,79.0,9.0,SEDANG
2710,DKI5 (Kebon Jeruk),5.0,11.0,8.0,97.0,8.0,SEDANG
2711,DKI5 (Kebon Jeruk),53.0,11.0,10.0,99.0,7.0,SEDANG
2712,DKI5 (Kebon Jeruk),54.0,12.0,12.0,97.0,8.0,SEDANG
2713,DKI5 (Kebon Jeruk),60.0,13.0,10.0,95.0,8.0,SEDANG
2714,DKI5 (Kebon Jeruk),57.0,17.0,10.0,59.0,9.0,SEDANG
2715,DKI5 (Kebon Jeruk),52.0,13.0,13.0,73.0,8.0,SEDANG
2716,DKI5 (Kebon Jeruk),57.0,15.0,14.0,79.0,9.0,SEDANG
2717,DKI5 (Kebon Jeruk),57.0,11.0,12.0,75.0,7.0,SEDANG
2718,DKI5 (Kebon Jeruk),60.0,12.0,19.0,92.0,13.0,SEDANG
2719,DKI5 (Kebon Jeruk),57.0,12.0,14.0,90.0,8.0,SEDANG
2720,DKI5 (Kebon Jeruk),59.0,15.0,12.0,65.0,9.0,SEDANG
2721,DKI5 (Kebon Jeruk),49.0,13.0,15.0,69.0,12.0,SEDANG
2722,DKI5 (Kebon Jeruk),52.0,11.0,11.0,85.0,13.0,SEDANG
2723,DKI5 (Kebon Jeruk),76.0,16.0,38.0,85.0,17.0,SEDANG
2724,DKI5 (Kebon Jeruk),71.0,14.0,23.0,97.0,13.0,SEDANG
2725,DKI5 (Kebon Jeruk),55.0,14.0,11.0,64.0,7.0,SEDANG
2726,DKI5 (Kebon Jeruk),58.0,16.0,10.0,71.0,7.0,SEDANG
2727,DKI5 (Kebon Jeruk),56.0,15.0,10.0,90.0,11.0,SEDANG
2728,DKI5 (Kebon Jeruk),67.0,15.0,16.0,86.0,10.0,SEDANG
2729,DKI5 (Kebon Jeruk),55.0,15.0,9.0,94.0,9.0,SEDANG
2730,DKI5 (Kebon Jeruk),63.0,15.0,15.0,71.0,11.0,SEDANG
2731,DKI5 (Kebon Jeruk),52.0,15.0,17.0,54.0,14.0,SEDANG
2732,DKI5 (Kebon Jeruk),53.0,14.0,13.0,71.0,10.0,SEDANG
2733,DKI5 (Kebon Jeruk),51.0,17.0,10.0,55.0,8.0,SEDANG
2734,DKI5 (Kebon Jeruk),47.0,18.0,11.0,66.0,7.0,SEDANG
2735,DKI5 (Kebon Jeruk),42.0,20.0,11.0,63.0,12.0,SEDANG
2736,DKI5 (Kebon Jeruk),53.0,17.0,12.0,90.0,5.0,SEDANG
2737,DKI5 (Kebon Jeruk),50.0,14.0,14.0,81.0,7.0,SEDANG
2738,DKI5 (Kebon Jeruk),58.0,17.0,11.0,100.0,7.0,SEDANG
2739,DKI5 (Kebon Jeruk),71.0,15.0,19.0,88.0,10.0,SEDANG
2740,DKI5 (Kebon Jeruk),53.0,14.0,20.0,79.0,7.0,SEDANG
2741,DKI5 (Kebon Jeruk),53.0,18.0,10.0,53.0,5.0,SEDANG
2742,DKI5 (Kebon Jeruk),58.0,21.0,11.0,71.0,6.0,SEDANG
2743,DKI5 (Kebon Jeruk),48.0,14.0,9.0,49.0,5.0,BAIK
2744,DKI5 (Kebon Jeruk),36.0,17.0,8.0,52.0,5.0,SEDANG
2745,DKI5 (Kebon Jeruk),48.0,19.0,11.0,68.0,7.0,SEDANG
2746,DKI5 (Kebon Jeruk),52.0,16.0,11.0,84.0,6.0,SEDANG
2747,DKI5 (Kebon Jeruk),63.0,15.0,19.0,90.0,6.0,SEDANG
2748,DKI5 (Kebon Jeruk),60.0,14.0,13.0,119.0,5.0,TIDAK SEHAT
2749,DKI5 (Kebon Jeruk),87.0,15.0,48.0,95.0,11.0,SEDANG
2750,DKI5 (Kebon Jeruk),50.0,15.0,12.0,75.0,6.0,SEDANG
2751,DKI5 (Kebon Jeruk),63.0,15.0,15.0,130.0,6.0,TIDAK SEHAT
2752,DKI5 (Kebon Jeruk),67.0,15.0,18.0,98.0,6.0,SEDANG
2753,DKI5 (Kebon Jeruk),59.0,15.0,10.0,92.0,5.0,SEDANG
2754,DKI5 (Kebon Jeruk),56.0,17.0,9.0,65.0,6.0,SEDANG
2755,DKI5 (Kebon Jeruk),53.0,19.0,11.0,89.0,6.0,SEDANG
2756,DKI5 (Kebon Jeruk),70.0,18.0,21.0,160.0,10.0,TIDAK SEHAT
2757,DKI5 (Kebon Jeruk),67.0,18.0,17.0,164.0,12.0,TIDAK SEHAT
2758,DKI5 (Kebon Jeruk),66.0,17.0,13.0,91.0,5.0,SEDANG
2759,DKI5 (Kebon Jeruk),47.0,17.0,10.0,82.0,5.0,SEDANG
2760,DKI5 (Kebon Jeruk),63.0,16.0,16.0,134.0,8.0,TIDAK SEHAT
2761,DKI5 (Kebon Jeruk),77.0,18.0,24.0,92.0,11.0,SEDANG
2762,DKI5 (Kebon Jeruk),69.0,17.0,19.0,90.0,8.0,SEDANG
2763,DKI5 (Kebon Jeruk),54.0,18.0,12.0,91.0,8.0,SEDANG
2764,DKI5 (Kebon Jeruk),64.0,19.0,14.0,84.0,6.0,SEDANG
2765,DKI5 (Kebon Jeruk),63.0,21.0,15.0,108.0,6.0,TIDAK SEHAT
2766,DKI5 (Kebon Jeruk),58.0,19.0,11.0,119.0,5.0,TIDAK SEHAT
2767,DKI5 (Kebon Jeruk),61.0,17.0,14.0,79.0,5.0,SEDANG
2768,DKI5 (Kebon Jeruk),50.0,15.0,11.0,82.0,5.0,SEDANG
2769,DKI5 (Kebon Jeruk),55.0,18.0,18.0,76.0,7.0,SEDANG
2770,DKI5 (Kebon Jeruk),55.0,20.0,11.0,78.0,7.0,SEDANG
2771,DKI5 (Kebon Jeruk),62.0,17.0,32.0,68.0,11.0,SEDANG
2772,DKI5 (Kebon Jeruk),54.0,16.0,16.0,58.0,7.0,SEDANG
2773,DKI5 (Kebon Jeruk),41.0,16.0,17.0,68.0,11.0,SEDANG
